"","date","lag_14_name","Rides","name","description"
"5018",2016-03-23,"l14_40940",0.839,"Halsted","Halsted (Green Line)"
"5019",2016-03-24,"l14_40940",0.727,"Halsted","Halsted (Green Line)"
"5020",2016-03-25,"l14_40940",0.707,"Halsted","Halsted (Green Line)"
"5021",2016-03-28,"l14_40940",0.733,"Halsted","Halsted (Green Line)"
"5022",2016-03-29,"l14_40940",0.724,"Halsted","Halsted (Green Line)"
"5023",2016-03-30,"l14_40940",0.843,"Halsted","Halsted (Green Line)"
"5024",2016-03-31,"l14_40940",0.676,"Halsted","Halsted (Green Line)"
"5025",2016-04-01,"l14_40940",0.65,"Halsted","Halsted (Green Line)"
"5026",2016-04-04,"l14_40940",0.542,"Halsted","Halsted (Green Line)"
"5027",2016-04-05,"l14_40940",0.594,"Halsted","Halsted (Green Line)"
"5028",2016-04-06,"l14_40940",0.551,"Halsted","Halsted (Green Line)"
"5029",2016-04-07,"l14_40940",0.501,"Halsted","Halsted (Green Line)"
"5030",2016-04-08,"l14_40940",0.516,"Halsted","Halsted (Green Line)"
"5031",2016-04-11,"l14_40940",0.778,"Halsted","Halsted (Green Line)"
"5032",2016-04-12,"l14_40940",0.724,"Halsted","Halsted (Green Line)"
"5033",2016-04-13,"l14_40940",0.75,"Halsted","Halsted (Green Line)"
"5034",2016-04-14,"l14_40940",0.743,"Halsted","Halsted (Green Line)"
"5035",2016-04-15,"l14_40940",0.654,"Halsted","Halsted (Green Line)"
"5036",2016-04-18,"l14_40940",0.684,"Halsted","Halsted (Green Line)"
"5037",2016-04-19,"l14_40940",0.707,"Halsted","Halsted (Green Line)"
"5038",2016-04-20,"l14_40940",0.677,"Halsted","Halsted (Green Line)"
"5039",2016-04-21,"l14_40940",0.664,"Halsted","Halsted (Green Line)"
"5040",2016-04-22,"l14_40940",0.588,"Halsted","Halsted (Green Line)"
"5041",2016-04-25,"l14_40940",0.777,"Halsted","Halsted (Green Line)"
"5042",2016-04-26,"l14_40940",0.739,"Halsted","Halsted (Green Line)"
"5043",2016-04-27,"l14_40940",0.705,"Halsted","Halsted (Green Line)"
"5044",2016-04-28,"l14_40940",0.711,"Halsted","Halsted (Green Line)"
"5045",2016-04-29,"l14_40940",0.713,"Halsted","Halsted (Green Line)"
"5046",2016-05-02,"l14_40940",0.712,"Halsted","Halsted (Green Line)"
"5047",2016-05-03,"l14_40940",0.658,"Halsted","Halsted (Green Line)"
"5048",2016-05-04,"l14_40940",0.659,"Halsted","Halsted (Green Line)"
"5049",2016-05-05,"l14_40940",0.666,"Halsted","Halsted (Green Line)"
"5050",2016-05-06,"l14_40940",0.552,"Halsted","Halsted (Green Line)"
"5051",2016-05-09,"l14_40940",0.687,"Halsted","Halsted (Green Line)"
"5052",2016-05-10,"l14_40940",0.69,"Halsted","Halsted (Green Line)"
"5053",2016-05-11,"l14_40940",0.669,"Halsted","Halsted (Green Line)"
"5054",2016-05-12,"l14_40940",0.702,"Halsted","Halsted (Green Line)"
"5055",2016-05-13,"l14_40940",0.685,"Halsted","Halsted (Green Line)"
"5056",2016-05-16,"l14_40940",0.69,"Halsted","Halsted (Green Line)"
"5057",2016-05-17,"l14_40940",0.728,"Halsted","Halsted (Green Line)"
"5058",2016-05-18,"l14_40940",0.679,"Halsted","Halsted (Green Line)"
"5059",2016-05-19,"l14_40940",0.712,"Halsted","Halsted (Green Line)"
"5060",2016-05-20,"l14_40940",0.649,"Halsted","Halsted (Green Line)"
"5061",2016-05-23,"l14_40940",0.636,"Halsted","Halsted (Green Line)"
"5062",2016-05-24,"l14_40940",0.694,"Halsted","Halsted (Green Line)"
"5063",2016-05-25,"l14_40940",0.689,"Halsted","Halsted (Green Line)"
"5064",2016-05-26,"l14_40940",0.663,"Halsted","Halsted (Green Line)"
"5065",2016-05-27,"l14_40940",0.641,"Halsted","Halsted (Green Line)"
"5066",2016-05-30,"l14_40940",0.627,"Halsted","Halsted (Green Line)"
"5067",2016-05-31,"l14_40940",0.653,"Halsted","Halsted (Green Line)"
"5068",2016-06-01,"l14_40940",0.651,"Halsted","Halsted (Green Line)"
"5069",2016-06-02,"l14_40940",0.648,"Halsted","Halsted (Green Line)"
"5070",2016-06-03,"l14_40940",0.61,"Halsted","Halsted (Green Line)"
"5071",2016-06-06,"l14_40940",0.723,"Halsted","Halsted (Green Line)"
"5072",2016-06-07,"l14_40940",0.685,"Halsted","Halsted (Green Line)"
"5073",2016-06-08,"l14_40940",0.639,"Halsted","Halsted (Green Line)"
"5074",2016-06-09,"l14_40940",0.619,"Halsted","Halsted (Green Line)"
"5075",2016-06-10,"l14_40940",0.608,"Halsted","Halsted (Green Line)"
"5076",2016-06-13,"l14_40940",0.303,"Halsted","Halsted (Green Line)"
"5077",2016-06-14,"l14_40940",0.604,"Halsted","Halsted (Green Line)"
"5078",2016-06-15,"l14_40940",0.668,"Halsted","Halsted (Green Line)"
"5079",2016-06-16,"l14_40940",0.668,"Halsted","Halsted (Green Line)"
"5080",2016-06-17,"l14_40940",0.637,"Halsted","Halsted (Green Line)"
"5081",2016-06-20,"l14_40940",0.672,"Halsted","Halsted (Green Line)"
"5082",2016-06-21,"l14_40940",0.658,"Halsted","Halsted (Green Line)"
"5083",2016-06-22,"l14_40940",0.737,"Halsted","Halsted (Green Line)"
"5084",2016-06-23,"l14_40940",0.629,"Halsted","Halsted (Green Line)"
"5085",2016-06-24,"l14_40940",0.618,"Halsted","Halsted (Green Line)"
"5086",2016-06-27,"l14_40940",0.691,"Halsted","Halsted (Green Line)"
"5087",2016-06-28,"l14_40940",0.655,"Halsted","Halsted (Green Line)"
"5088",2016-06-29,"l14_40940",0.732,"Halsted","Halsted (Green Line)"
"5089",2016-06-30,"l14_40940",0.626,"Halsted","Halsted (Green Line)"
"5090",2016-07-01,"l14_40940",0.648,"Halsted","Halsted (Green Line)"
"5091",2016-07-04,"l14_40940",0.646,"Halsted","Halsted (Green Line)"
"5092",2016-07-05,"l14_40940",0.638,"Halsted","Halsted (Green Line)"
"5093",2016-07-06,"l14_40940",0.569,"Halsted","Halsted (Green Line)"
"5094",2016-07-07,"l14_40940",0.71,"Halsted","Halsted (Green Line)"
"5095",2016-07-08,"l14_40940",0.546,"Halsted","Halsted (Green Line)"
"5096",2016-07-11,"l14_40940",0.616,"Halsted","Halsted (Green Line)"
"5097",2016-07-12,"l14_40940",0.621,"Halsted","Halsted (Green Line)"
"5098",2016-07-13,"l14_40940",0.658,"Halsted","Halsted (Green Line)"
"5099",2016-07-14,"l14_40940",0.632,"Halsted","Halsted (Green Line)"
"5100",2016-07-15,"l14_40940",0.637,"Halsted","Halsted (Green Line)"
"5101",2016-07-18,"l14_40940",0.366,"Halsted","Halsted (Green Line)"
"5102",2016-07-19,"l14_40940",0.637,"Halsted","Halsted (Green Line)"
"5103",2016-07-20,"l14_40940",0.62,"Halsted","Halsted (Green Line)"
"5104",2016-07-21,"l14_40940",0.654,"Halsted","Halsted (Green Line)"
"5105",2016-07-22,"l14_40940",0.622,"Halsted","Halsted (Green Line)"
"5106",2016-07-25,"l14_40940",0.655,"Halsted","Halsted (Green Line)"
"5107",2016-07-26,"l14_40940",0.67,"Halsted","Halsted (Green Line)"
"5108",2016-07-27,"l14_40940",0.695,"Halsted","Halsted (Green Line)"
"5109",2016-07-28,"l14_40940",0.656,"Halsted","Halsted (Green Line)"
"5110",2016-07-29,"l14_40940",0.609,"Halsted","Halsted (Green Line)"
"5111",2016-08-01,"l14_40940",0.685,"Halsted","Halsted (Green Line)"
"5112",2016-08-02,"l14_40940",0.696,"Halsted","Halsted (Green Line)"
"5113",2016-08-03,"l14_40940",0.687,"Halsted","Halsted (Green Line)"
"5114",2016-08-04,"l14_40940",0.633,"Halsted","Halsted (Green Line)"
"5115",2016-08-05,"l14_40940",0.615,"Halsted","Halsted (Green Line)"
"5116",2016-08-08,"l14_40940",0.641,"Halsted","Halsted (Green Line)"
"5117",2016-08-09,"l14_40940",0.586,"Halsted","Halsted (Green Line)"
"5118",2016-08-10,"l14_40940",0.629,"Halsted","Halsted (Green Line)"
"5119",2016-08-11,"l14_40940",0.613,"Halsted","Halsted (Green Line)"
"5120",2016-08-12,"l14_40940",0.635,"Halsted","Halsted (Green Line)"
"5121",2016-08-15,"l14_40940",0.671,"Halsted","Halsted (Green Line)"
"5122",2016-08-16,"l14_40940",0.687,"Halsted","Halsted (Green Line)"
"5123",2016-08-17,"l14_40940",0.645,"Halsted","Halsted (Green Line)"
"5124",2016-08-18,"l14_40940",0.626,"Halsted","Halsted (Green Line)"
"5125",2016-08-19,"l14_40940",0.606,"Halsted","Halsted (Green Line)"
"5126",2016-08-22,"l14_40940",0.588,"Halsted","Halsted (Green Line)"
"5127",2016-08-23,"l14_40940",0.584,"Halsted","Halsted (Green Line)"
"5128",2016-08-24,"l14_40940",0.637,"Halsted","Halsted (Green Line)"
"5129",2016-08-25,"l14_40940",0.626,"Halsted","Halsted (Green Line)"
"5130",2016-08-26,"l14_40940",0.558,"Halsted","Halsted (Green Line)"
"5131",2016-01-01,"l14_40970",1.572,"Cicero","Cicero (Blue Line)"
"5132",2016-01-04,"l14_40970",1.231,"Cicero","Cicero (Blue Line)"
"5133",2016-01-05,"l14_40970",1.396,"Cicero","Cicero (Blue Line)"
"5134",2016-01-06,"l14_40970",1.375,"Cicero","Cicero (Blue Line)"
"5135",2016-01-07,"l14_40970",1.137,"Cicero","Cicero (Blue Line)"
"5136",2016-01-08,"l14_40970",0.629,"Cicero","Cicero (Blue Line)"
"5137",2016-01-11,"l14_40970",1.076,"Cicero","Cicero (Blue Line)"
"5138",2016-01-12,"l14_40970",1.149,"Cicero","Cicero (Blue Line)"
"5139",2016-01-13,"l14_40970",1.242,"Cicero","Cicero (Blue Line)"
"5140",2016-01-14,"l14_40970",1.338,"Cicero","Cicero (Blue Line)"
"5141",2016-01-15,"l14_40970",0.722,"Cicero","Cicero (Blue Line)"
"5142",2016-01-18,"l14_40970",1.337,"Cicero","Cicero (Blue Line)"
"5143",2016-01-19,"l14_40970",1.366,"Cicero","Cicero (Blue Line)"
"5144",2016-01-20,"l14_40970",1.464,"Cicero","Cicero (Blue Line)"
"5145",2016-01-21,"l14_40970",1.413,"Cicero","Cicero (Blue Line)"
"5146",2016-01-22,"l14_40970",1.445,"Cicero","Cicero (Blue Line)"
"5147",2016-01-25,"l14_40970",1.206,"Cicero","Cicero (Blue Line)"
"5148",2016-01-26,"l14_40970",1.3,"Cicero","Cicero (Blue Line)"
"5149",2016-01-27,"l14_40970",1.298,"Cicero","Cicero (Blue Line)"
"5150",2016-01-28,"l14_40970",1.499,"Cicero","Cicero (Blue Line)"
"5151",2016-01-29,"l14_40970",1.546,"Cicero","Cicero (Blue Line)"
"5152",2016-02-01,"l14_40970",0.759,"Cicero","Cicero (Blue Line)"
"5153",2016-02-02,"l14_40970",1.359,"Cicero","Cicero (Blue Line)"
"5154",2016-02-03,"l14_40970",1.391,"Cicero","Cicero (Blue Line)"
"5155",2016-02-04,"l14_40970",1.469,"Cicero","Cicero (Blue Line)"
"5156",2016-02-05,"l14_40970",1.461,"Cicero","Cicero (Blue Line)"
"5157",2016-02-08,"l14_40970",1.385,"Cicero","Cicero (Blue Line)"
"5158",2016-02-09,"l14_40970",1.513,"Cicero","Cicero (Blue Line)"
"5159",2016-02-10,"l14_40970",1.489,"Cicero","Cicero (Blue Line)"
"5160",2016-02-11,"l14_40970",1.506,"Cicero","Cicero (Blue Line)"
"5161",2016-02-12,"l14_40970",1.494,"Cicero","Cicero (Blue Line)"
"5162",2016-02-15,"l14_40970",1.465,"Cicero","Cicero (Blue Line)"
"5163",2016-02-16,"l14_40970",1.431,"Cicero","Cicero (Blue Line)"
"5164",2016-02-17,"l14_40970",1.525,"Cicero","Cicero (Blue Line)"
"5165",2016-02-18,"l14_40970",1.527,"Cicero","Cicero (Blue Line)"
"5166",2016-02-19,"l14_40970",1.429,"Cicero","Cicero (Blue Line)"
"5167",2016-02-22,"l14_40970",1.324,"Cicero","Cicero (Blue Line)"
"5168",2016-02-23,"l14_40970",1.369,"Cicero","Cicero (Blue Line)"
"5169",2016-02-24,"l14_40970",1.366,"Cicero","Cicero (Blue Line)"
"5170",2016-02-25,"l14_40970",1.434,"Cicero","Cicero (Blue Line)"
"5171",2016-02-26,"l14_40970",1.354,"Cicero","Cicero (Blue Line)"
"5172",2016-02-29,"l14_40970",0.948,"Cicero","Cicero (Blue Line)"
"5173",2016-03-01,"l14_40970",1.42,"Cicero","Cicero (Blue Line)"
"5174",2016-03-02,"l14_40970",1.42,"Cicero","Cicero (Blue Line)"
"5175",2016-03-03,"l14_40970",1.436,"Cicero","Cicero (Blue Line)"
"5176",2016-03-04,"l14_40970",1.714,"Cicero","Cicero (Blue Line)"
"5177",2016-03-07,"l14_40970",1.417,"Cicero","Cicero (Blue Line)"
"5178",2016-03-08,"l14_40970",1.5,"Cicero","Cicero (Blue Line)"
"5179",2016-03-09,"l14_40970",1.439,"Cicero","Cicero (Blue Line)"
"5180",2016-03-10,"l14_40970",1.43,"Cicero","Cicero (Blue Line)"
"5181",2016-03-11,"l14_40970",1.416,"Cicero","Cicero (Blue Line)"
"5182",2016-03-14,"l14_40970",1.387,"Cicero","Cicero (Blue Line)"
"5183",2016-03-15,"l14_40970",1.446,"Cicero","Cicero (Blue Line)"
"5184",2016-03-16,"l14_40970",1.465,"Cicero","Cicero (Blue Line)"
"5185",2016-03-17,"l14_40970",1.453,"Cicero","Cicero (Blue Line)"
"5186",2016-03-18,"l14_40970",1.493,"Cicero","Cicero (Blue Line)"
"5187",2016-03-21,"l14_40970",1.39,"Cicero","Cicero (Blue Line)"
"5188",2016-03-22,"l14_40970",1.469,"Cicero","Cicero (Blue Line)"
"5189",2016-03-23,"l14_40970",1.475,"Cicero","Cicero (Blue Line)"
"5190",2016-03-24,"l14_40970",1.514,"Cicero","Cicero (Blue Line)"
"5191",2016-03-25,"l14_40970",1.601,"Cicero","Cicero (Blue Line)"
"5192",2016-03-28,"l14_40970",1.4,"Cicero","Cicero (Blue Line)"
"5193",2016-03-29,"l14_40970",1.552,"Cicero","Cicero (Blue Line)"
"5194",2016-03-30,"l14_40970",1.487,"Cicero","Cicero (Blue Line)"
"5195",2016-03-31,"l14_40970",1.553,"Cicero","Cicero (Blue Line)"
"5196",2016-04-01,"l14_40970",1.467,"Cicero","Cicero (Blue Line)"
"5197",2016-04-04,"l14_40970",1.324,"Cicero","Cicero (Blue Line)"
"5198",2016-04-05,"l14_40970",1.395,"Cicero","Cicero (Blue Line)"
"5199",2016-04-06,"l14_40970",1.423,"Cicero","Cicero (Blue Line)"
"5200",2016-04-07,"l14_40970",1.324,"Cicero","Cicero (Blue Line)"
"5201",2016-04-08,"l14_40970",1.235,"Cicero","Cicero (Blue Line)"
"5202",2016-04-11,"l14_40970",1.355,"Cicero","Cicero (Blue Line)"
"5203",2016-04-12,"l14_40970",1.505,"Cicero","Cicero (Blue Line)"
"5204",2016-04-13,"l14_40970",1.457,"Cicero","Cicero (Blue Line)"
"5205",2016-04-14,"l14_40970",1.516,"Cicero","Cicero (Blue Line)"
"5206",2016-04-15,"l14_40970",1.49,"Cicero","Cicero (Blue Line)"
"5207",2016-04-18,"l14_40970",1.418,"Cicero","Cicero (Blue Line)"
"5208",2016-04-19,"l14_40970",1.389,"Cicero","Cicero (Blue Line)"
"5209",2016-04-20,"l14_40970",1.409,"Cicero","Cicero (Blue Line)"
"5210",2016-04-21,"l14_40970",1.45,"Cicero","Cicero (Blue Line)"
"5211",2016-04-22,"l14_40970",1.356,"Cicero","Cicero (Blue Line)"
"5212",2016-04-25,"l14_40970",1.46,"Cicero","Cicero (Blue Line)"
"5213",2016-04-26,"l14_40970",1.431,"Cicero","Cicero (Blue Line)"
"5214",2016-04-27,"l14_40970",1.522,"Cicero","Cicero (Blue Line)"
"5215",2016-04-28,"l14_40970",1.463,"Cicero","Cicero (Blue Line)"
"5216",2016-04-29,"l14_40970",1.484,"Cicero","Cicero (Blue Line)"
"5217",2016-05-02,"l14_40970",1.375,"Cicero","Cicero (Blue Line)"
"5218",2016-05-03,"l14_40970",1.355,"Cicero","Cicero (Blue Line)"
"5219",2016-05-04,"l14_40970",1.36,"Cicero","Cicero (Blue Line)"
"5220",2016-05-05,"l14_40970",1.41,"Cicero","Cicero (Blue Line)"
"5221",2016-05-06,"l14_40970",1.354,"Cicero","Cicero (Blue Line)"
"5222",2016-05-09,"l14_40970",1.47,"Cicero","Cicero (Blue Line)"
"5223",2016-05-10,"l14_40970",1.448,"Cicero","Cicero (Blue Line)"
"5224",2016-05-11,"l14_40970",1.474,"Cicero","Cicero (Blue Line)"
"5225",2016-05-12,"l14_40970",1.505,"Cicero","Cicero (Blue Line)"
"5226",2016-05-13,"l14_40970",1.587,"Cicero","Cicero (Blue Line)"
"5227",2016-05-16,"l14_40970",1.462,"Cicero","Cicero (Blue Line)"
"5228",2016-05-17,"l14_40970",1.542,"Cicero","Cicero (Blue Line)"
"5229",2016-05-18,"l14_40970",1.526,"Cicero","Cicero (Blue Line)"
"5230",2016-05-19,"l14_40970",1.575,"Cicero","Cicero (Blue Line)"
"5231",2016-05-20,"l14_40970",1.632,"Cicero","Cicero (Blue Line)"
"5232",2016-05-23,"l14_40970",1.401,"Cicero","Cicero (Blue Line)"
"5233",2016-05-24,"l14_40970",1.38,"Cicero","Cicero (Blue Line)"
"5234",2016-05-25,"l14_40970",1.482,"Cicero","Cicero (Blue Line)"
"5235",2016-05-26,"l14_40970",1.49,"Cicero","Cicero (Blue Line)"
"5236",2016-05-27,"l14_40970",1.558,"Cicero","Cicero (Blue Line)"
"5237",2016-05-30,"l14_40970",1.41,"Cicero","Cicero (Blue Line)"
"5238",2016-05-31,"l14_40970",1.508,"Cicero","Cicero (Blue Line)"
"5239",2016-06-01,"l14_40970",1.485,"Cicero","Cicero (Blue Line)"
"5240",2016-06-02,"l14_40970",1.522,"Cicero","Cicero (Blue Line)"
"5241",2016-06-03,"l14_40970",1.513,"Cicero","Cicero (Blue Line)"
"5242",2016-06-06,"l14_40970",1.451,"Cicero","Cicero (Blue Line)"
"5243",2016-06-07,"l14_40970",1.473,"Cicero","Cicero (Blue Line)"
"5244",2016-06-08,"l14_40970",1.488,"Cicero","Cicero (Blue Line)"
"5245",2016-06-09,"l14_40970",1.489,"Cicero","Cicero (Blue Line)"
"5246",2016-06-10,"l14_40970",1.456,"Cicero","Cicero (Blue Line)"
"5247",2016-06-13,"l14_40970",0.753,"Cicero","Cicero (Blue Line)"
"5248",2016-06-14,"l14_40970",1.374,"Cicero","Cicero (Blue Line)"
"5249",2016-06-15,"l14_40970",1.537,"Cicero","Cicero (Blue Line)"
"5250",2016-06-16,"l14_40970",1.612,"Cicero","Cicero (Blue Line)"
"5251",2016-06-17,"l14_40970",1.566,"Cicero","Cicero (Blue Line)"
"5252",2016-06-20,"l14_40970",1.459,"Cicero","Cicero (Blue Line)"
"5253",2016-06-21,"l14_40970",1.519,"Cicero","Cicero (Blue Line)"
"5254",2016-06-22,"l14_40970",1.486,"Cicero","Cicero (Blue Line)"
"5255",2016-06-23,"l14_40970",1.508,"Cicero","Cicero (Blue Line)"
"5256",2016-06-24,"l14_40970",1.523,"Cicero","Cicero (Blue Line)"
"5257",2016-06-27,"l14_40970",1.434,"Cicero","Cicero (Blue Line)"
"5258",2016-06-28,"l14_40970",1.489,"Cicero","Cicero (Blue Line)"
"5259",2016-06-29,"l14_40970",1.456,"Cicero","Cicero (Blue Line)"
"5260",2016-06-30,"l14_40970",1.483,"Cicero","Cicero (Blue Line)"
"5261",2016-07-01,"l14_40970",1.529,"Cicero","Cicero (Blue Line)"
"5262",2016-07-04,"l14_40970",1.371,"Cicero","Cicero (Blue Line)"
"5263",2016-07-05,"l14_40970",1.44,"Cicero","Cicero (Blue Line)"
"5264",2016-07-06,"l14_40970",1.31,"Cicero","Cicero (Blue Line)"
"5265",2016-07-07,"l14_40970",1.424,"Cicero","Cicero (Blue Line)"
"5266",2016-07-08,"l14_40970",1.463,"Cicero","Cicero (Blue Line)"
"5267",2016-07-11,"l14_40970",1.38,"Cicero","Cicero (Blue Line)"
"5268",2016-07-12,"l14_40970",1.421,"Cicero","Cicero (Blue Line)"
"5269",2016-07-13,"l14_40970",1.453,"Cicero","Cicero (Blue Line)"
"5270",2016-07-14,"l14_40970",1.517,"Cicero","Cicero (Blue Line)"
"5271",2016-07-15,"l14_40970",1.498,"Cicero","Cicero (Blue Line)"
"5272",2016-07-18,"l14_40970",0.813,"Cicero","Cicero (Blue Line)"
"5273",2016-07-19,"l14_40970",1.362,"Cicero","Cicero (Blue Line)"
"5274",2016-07-20,"l14_40970",1.395,"Cicero","Cicero (Blue Line)"
"5275",2016-07-21,"l14_40970",1.464,"Cicero","Cicero (Blue Line)"
"5276",2016-07-22,"l14_40970",1.472,"Cicero","Cicero (Blue Line)"
"5277",2016-07-25,"l14_40970",1.362,"Cicero","Cicero (Blue Line)"
"5278",2016-07-26,"l14_40970",1.445,"Cicero","Cicero (Blue Line)"
"5279",2016-07-27,"l14_40970",1.411,"Cicero","Cicero (Blue Line)"
"5280",2016-07-28,"l14_40970",1.468,"Cicero","Cicero (Blue Line)"
"5281",2016-07-29,"l14_40970",1.425,"Cicero","Cicero (Blue Line)"
"5282",2016-08-01,"l14_40970",1.339,"Cicero","Cicero (Blue Line)"
"5283",2016-08-02,"l14_40970",1.456,"Cicero","Cicero (Blue Line)"
"5284",2016-08-03,"l14_40970",1.422,"Cicero","Cicero (Blue Line)"
"5285",2016-08-04,"l14_40970",1.42,"Cicero","Cicero (Blue Line)"
"5286",2016-08-05,"l14_40970",1.4,"Cicero","Cicero (Blue Line)"
"5287",2016-08-08,"l14_40970",1.319,"Cicero","Cicero (Blue Line)"
"5288",2016-08-09,"l14_40970",1.427,"Cicero","Cicero (Blue Line)"
"5289",2016-08-10,"l14_40970",1.553,"Cicero","Cicero (Blue Line)"
"5290",2016-08-11,"l14_40970",1.468,"Cicero","Cicero (Blue Line)"
"5291",2016-08-12,"l14_40970",1.484,"Cicero","Cicero (Blue Line)"
"5292",2016-08-15,"l14_40970",1.452,"Cicero","Cicero (Blue Line)"
"5293",2016-08-16,"l14_40970",1.502,"Cicero","Cicero (Blue Line)"
"5294",2016-08-17,"l14_40970",1.483,"Cicero","Cicero (Blue Line)"
"5295",2016-08-18,"l14_40970",1.489,"Cicero","Cicero (Blue Line)"
"5296",2016-08-19,"l14_40970",1.525,"Cicero","Cicero (Blue Line)"
"5297",2016-08-22,"l14_40970",1.394,"Cicero","Cicero (Blue Line)"
"5298",2016-08-23,"l14_40970",1.476,"Cicero","Cicero (Blue Line)"
"5299",2016-08-24,"l14_40970",1.542,"Cicero","Cicero (Blue Line)"
"5300",2016-08-25,"l14_40970",1.482,"Cicero","Cicero (Blue Line)"
"5301",2016-08-26,"l14_40970",1.392,"Cicero","Cicero (Blue Line)"
"5302",2016-01-01,"l14_40980",1.263,"Harlem","Harlem (Blue Line - Forest Park Branch)"
"5303",2016-01-04,"l14_40980",1.021,"Harlem","Harlem (Blue Line - Forest Park Branch)"
"5304",2016-01-05,"l14_40980",1.233,"Harlem","Harlem (Blue Line - Forest Park Branch)"
"5305",2016-01-06,"l14_40980",1.126,"Harlem","Harlem (Blue Line - Forest Park Branch)"
"5306",2016-01-07,"l14_40980",0.775,"Harlem","Harlem (Blue Line - Forest Park Branch)"
"5307",2016-01-08,"l14_40980",0.275,"Harlem","Harlem (Blue Line - Forest Park Branch)"
"5308",2016-01-11,"l14_40980",0.825,"Harlem","Harlem (Blue Line - Forest Park Branch)"
"5309",2016-01-12,"l14_40980",0.99,"Harlem","Harlem (Blue Line - Forest Park Branch)"
"5310",2016-01-13,"l14_40980",1.003,"Harlem","Harlem (Blue Line - Forest Park Branch)"
"5311",2016-01-14,"l14_40980",0.931,"Harlem","Harlem (Blue Line - Forest Park Branch)"
"5312",2016-01-15,"l14_40980",0.355,"Harlem","Harlem (Blue Line - Forest Park Branch)"
"5313",2016-01-18,"l14_40980",1.114,"Harlem","Harlem (Blue Line - Forest Park Branch)"
"5314",2016-01-19,"l14_40980",1.213,"Harlem","Harlem (Blue Line - Forest Park Branch)"
"5315",2016-01-20,"l14_40980",1.226,"Harlem","Harlem (Blue Line - Forest Park Branch)"
"5316",2016-01-21,"l14_40980",1.194,"Harlem","Harlem (Blue Line - Forest Park Branch)"
"5317",2016-01-22,"l14_40980",1.102,"Harlem","Harlem (Blue Line - Forest Park Branch)"
"5318",2016-01-25,"l14_40980",1.07,"Harlem","Harlem (Blue Line - Forest Park Branch)"
"5319",2016-01-26,"l14_40980",1.148,"Harlem","Harlem (Blue Line - Forest Park Branch)"
"5320",2016-01-27,"l14_40980",1.122,"Harlem","Harlem (Blue Line - Forest Park Branch)"
